name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
GIFT,"DHARMNITI AUDITING CO., LTD.",3,['SET'],Petrochemicals & Chemicals,40.54,False,705.31,92.90,612.42,412.81,367.41,23.60,0.07,7.58,7.22,6.42
