name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
CPT,"ANS AUDIT CO., LTD.",3,['SET'],Industrial Materials & Machinery,45.87,False,1192.95,222.07,970.75,450.00,584.40,-9.81,-0.01,-0.88,-1.00,-1.68
