name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
SCCC,EY OFFICE LIMITED,5,"['SETCLMV', 'SETTHSI']",Construction Materials,27.92,False,81466.05,45526.90,34463.59,2980.00,44011.11,1818.11,6.59,6.12,6.42,4.13
