name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
JMT,EY OFFICE LIMITED,4,['SET100'],Finance & Securities,47.09,False,14835.77,9773.35,5019.70,445.75,2315.66,716.92,0.81,8.96,22.31,30.96
