name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
SKE,KPMG PHOOMCHAI AUDIT LIMITED,4,['SET'],Energy & Utilities,26.61,False,1618.40,614.82,929.92,465.00,533.66,37.29,0.04,3.93,4.04,6.99
