name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
KCM,"ANS AUDIT CO., LTD.",3,['mai'],Industrial,29.38,False,614.72,161.77,452.94,170.00,406.86,5.09,0.01,1.44,1.13,1.25
