name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
INET,C&A ACCOUNTING FIRM,4,['SET'],Information & Communication Technology,50.51,False,7126.95,5163.18,1961.85,500.04,1444.50,67.92,0.14,5.41,8.05,4.70
