name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
SNC,KPMG PHOOMCHAI AUDIT LIMITED,5,['sSET'],Industrial Materials & Machinery,58.82,False,5396.88,1999.12,3225.65,287.78,7247.70,722.11,2.51,16.41,24.01,9.96
