name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
BLISS,KARIN AUDIT COMPANY LIMITED,0,['SET'],Information & Communication Technology,79.05,False,2187.24,1509.12,678.12,3437.60,658.07,-760.98,-0.11,-39.90,-82.79,-115.64
