name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
AAV,EY OFFICE LIMITED,5,"['sSET', 'SETTHSI']",Transportation & Logistics,58.59,False,67977.67,50617.36,14266.11,485.00,16260.96,-4764.09,-0.98,-11.50,-27.85,-29.30
