name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
TACC,EY OFFICE LIMITED,5,['mai'],Agro & Food Industry,60.96,False,-,-,-,-,1529.96,162.09,0.27,N.A.,N.A.,10.59
