name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
HARN,"DHARMNITI AUDITING CO., LTD.",5,['mai'],Services,32.83,False,1548.59,281.38,1267.21,292.25,1356.02,134.36,0.23,11.15,10.83,9.91
