name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
FN,EY OFFICE LIMITED,4,['SET'],Commerce,32.82,False,1823.99,355.49,1468.50,500.00,567.11,3.78,-,0.73,0.39,0.67
