name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
ITD,"GRANT THORNTON CO., LTD.",4,['sSET'],Construction Services,77.06,False,87829.38,73056.68,13225.81,5279.84,56139.63,412.65,0.08,4.18,3.15,0.74
