name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
CFRESH,"GRANT THORNTON CO., LTD.",5,['SET'],Food & Beverage,32.01,False,4724.64,2921.93,1609.82,463.55,5531.98,-218.21,-0.47,-1.73,-12.62,-3.94
