name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
PATO,"AST MASTER CO., LTD.",4,['SET'],Petrochemicals & Chemicals,47.46,False,622.65,120.94,501.71,142.37,452.67,65.92,0.46,15.96,15.54,14.56
