name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
ASAP,SIAM TRUTH AUDIT COMPANY LIMITED,4,['SET'],Finance & Securities,20.51,False,8757.06,7351.64,1405.42,330.00,2141.91,150.79,0.25,1.20,14.57,7.04
