name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
AH,EY OFFICE LIMITED,4,['sSET'],Automotive,49.55,False,14720.51,7537.75,6969.95,322.58,17130.08,1157.61,3.66,10.54,17.79,6.76
