name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
SSSC,"GRANT THORNTON CO., LTD.",5,['SET'],Steel,42.32,False,3591.92,717.88,2871.26,640.00,4397.52,118.72,0.19,4.36,4.14,2.70
