name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
TSF,"D I A INTERNATIONAL AUDIT CO.,LTD.",0,['mai'],Services,99.85,False,416.93,838.61,-421.68,677.08,297.03,-542.62,-0.08,-98.94,N.A.,-182.69
