name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
BC,KPMG PHOOMCHAI AUDIT LIMITED,3,['mai'],Property & Construction,35.06,False,3958.69,2997.96,836.54,507.00,109.46,-121.80,-0.24,-6.13,-28.03,-111.28
