name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
SYNTEC,KARIN AUDIT COMPANY LIMITED,5,['SET'],Construction Services,67.40,False,10294.82,4230.15,5499.83,1600.00,7428.31,622.21,0.39,8.16,11.83,8.38
