name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
HMPRO,EY OFFICE LIMITED,5,"['SET50', 'SETTHSI', 'SETWB']",Commerce,45.87,False,50949.35,32314.55,18634.79,13151.20,64234.49,4886.39,0.37,12.53,27.05,7.61
