name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
JCT,"DHARMNITI AUDITING CO., LTD.",0,['SET'],Personal Products & Pharmaceuticals,25.51,False,1357.93,179.88,1178.05,135.00,613.68,49.46,3.66,6.12,5.86,8.06
