name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
SSC,KPMG PHOOMCHAI AUDIT LIMITED,4,['SET'],Food & Beverage,14.19,False,12111.62,3387.42,8724.20,265.90,11022.77,-230.92,-0.87,-2.62,-2.62,-2.09
