name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
SAT,KPMG PHOOMCHAI AUDIT LIMITED,5,"['sSET', 'SETTHSI']",Automotive,58.03,False,9311.49,2108.20,7157.97,425.19,8257.33,894.64,2.11,10.98,12.74,10.83
