name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
TIP,PRICEWATERHOUSE COOPERS ABAS LIMITED,5,['sSET'],Insurance,54.50,False,49475.68,41924.06,7551.63,300.00,6145.20,1656.07,5.52,3.86,23.42,26.95
