name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
PPS,"D I A INTERNATIONAL AUDIT CO.,LTD.",5,['mai'],Property & Construction,57.55,False,596.50,312.64,284.01,214.96,306.42,-22.13,-0.03,-4.39,-9.95,-7.22
