name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
PPS,"D I A INTERNATIONAL AUDIT CO.,LTD.",5,['mai'],Property & Construction,57.55,False,406.15,73.00,332.66,185.46,398.33,55.17,0.08,19.23,20.10,13.85
