name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
CPALL,KPMG PHOOMCHAI AUDIT LIMITED,5,"['SET50', 'SETTHSI', 'SETWB']",Commerce,56.65,False,375617.45,267249.66,93738.86,8983.10,571110.06,22343.08,2.38,8.94,25.02,3.91
