name,auditor,CG,index,sector,free_float,is_trust,assets,liabilities,equity,paid_up_capital,revenue,net_profit,EPS,ROA,ROE,NPM
KIAT,CWWP COMPANY COMPANY LIMITED,4,['mai'],Services,45.72,False,1247.28,116.51,1127.10,280.95,811.45,157.00,0.05,15.80,13.98,19.35
